name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
SHAZ,"SharonAI Holdings, Inc.",NASDAQ,Data Processing Services,57.56,55.47,56.05,58.97,59.6,63.2,,,55.45,56.7,59.3,57.3,7.03,9.48,5.46,1646410.7,1726099.9333333333,99354312.0,101784661.0,1.39,2.05,2060849683.7457914,-16.84,359,-35.89,391,124.84,32,24.04,-0.36,2.69,0.16,0.37,4.9,0.213,13.43,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,2026-11-04,False,True,3,"thin RVOL, below 200-MA, large gap","near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SHAZ&interval=D,False,False,False
COHU,"Cohu, Inc.",NASDAQ,Semiconductors,57.75,53.61,51.26,52.84,52.1,53.44,46.69,41.73,53.24,52.54,57.97,55.77,5.03,6.51,3.76,1094258.8,979715.7666666667,56578586.0,51769487.0,1.28,1.45,2733794465.8500004,-3.09,174,-15.51,268,90.47,61,23.96,1.67,12.67,1.52,0.59,52.7,0.3,20.58,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,2026-10-29,False,False,5,thin RVOL,"EMA, RVOL",7,https://www.tradingview.com/chart/?symbol=NASDAQ:COHU&interval=D,False,False,False
GKOS,Glaukos Corporation,NYSE,Medical Specialties,163.81,171.14,176.09,179.0,170.95,151.33,138.64,132.49,169.52,172.93,163.85,159.01,4.13,4.13,6.77,821124.5,693750.2666666667,113643231.0,124183148.0,1.99,-0.51,9662158497.17947,-11.93,279,27.01,90,56.73,105,23.94,-1.01,-6.97,1.28,0.71,70.9,0.167,26.61,False,False,False,True,False,True,True,True,False,True,False,False,True,True,True,False,2026-11-04,False,False,5,LoD>60% ATR,"near21, ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:GKOS&interval=D,False,False,False
SN,"SharkNinja, Inc.",NYSE,Electronics/Appliances,165.75,168.05,175.93,178.85,170.14,147.79,136.42,131.59,169.23,172.25,168.25,164.04,4.51,4.15,6.88,2641989.4,1915377.4333333333,317473810.0,342558869.0,2.94,0.54,23349460177.60743,-9.72,247,20.53,107,60.52,100,23.77,-0.62,-5.79,0.91,0.61,24.9,0.221,26.75,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,2026-11-05,False,False,6,,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:SN&interval=D,False,False,False
STX,Seagate Technology Holdings PLC,NASDAQ,Computer Peripherals,858.79,835.45,829.82,846.16,843.33,852.73,715.56,619.32,824.89,833.56,872.0,807.03,4.98,6.06,52.05,4222589.0,3937770.1,3381717584.0,3331999299.0,1.82,1.44,195282853374.22275,-5.77,198,-24.23,332,98.11,49,22.7,0.3,3.49,0.5,1.25,99.4,0.159,27.18,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,False,2026-10-28,False,False,5,LoD>60% ATR,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:STX&interval=D,False,False,False
BTDR,Bitdeer Technologies Group,NASDAQ,Data Processing Services,12.97,11.87,11.42,10.73,11.01,13.2,11.92,12.01,11.67,11.4,12.99,11.43,6.27,7.74,1.0,9554812.0,13589932.833333334,176261429.0,145885664.0,2.0,2.67,3525015661.3389683,44.27,13,-28.79,358,52.41,113,22.63,2.3,13.56,1.78,1.55,153.4,0.257,16.89,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-16,False,True,4,"LoD>60% ATR, large gap","EMA, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:BTDR&interval=D,True,False,False
HIVE,HIVE Digital Technologies Ltd,NASDAQ,Information Technology Services,3.41,3.07,2.97,2.91,2.94,3.27,2.9,2.9,3.06,3.0,3.43,3.14,4.93,6.28,0.21,13438026.399999991,20867972.433333356,71159786.0,60784926.0,1.92,2.57,935285721.5609198,22.66,32,-20.88,311,64.73,88,22.17,2.51,14.65,2.17,1.35,126.0,0.23,10.81,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-16,False,True,4,"LoD>60% ATR, large gap","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:HIVE&interval=D,False,False,False
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Computer Processing Hardware,65.96,64.92,63.94,63.09,57.74,,,,64.5,63.33,66.97,64.76,4.24,5.15,3.4,852661.4,666140.0333333333,43938597.0,42026331.0,1.23,-1.38,26508552608.0,5.57,92,30.38,80,29.97,160,21.97,2.76,3.15,0.81,0.65,35.3,0.139,10.89,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,2026-11-03,False,False,5,below 200-MA,"EMA, near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SMCIP&interval=D,False,False,False
FDS,FactSet Research Systems Inc.,NYSE,Financial Publishing/Services,283.83,278.59,291.7,289.86,278.63,255.66,242.06,249.79,281.47,284.55,286.68,273.46,4.06,4.33,12.28,1002763.2,868661.2,246552108.0,251788109.0,1.26,-0.41,10094568610.631199,-0.73,157,29.79,81,36.44,144,21.83,0.43,-2.7,0.06,1.08,84.5,0.219,17.49,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,False,2026-09-30,False,False,5,LoD>60% ATR,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:FDS&interval=D,False,False,False
RHI,Robert Half Inc.,NYSE,Personnel Services,37.38,38.42,41.43,41.94,40.68,35.01,31.63,30.81,38.7,40.04,37.38,36.21,4.08,4.32,1.61,2036519.7,1950694.2,72916949.0,81820568.0,1.53,-0.08,3826285268.118121,-14.58,322,15.55,125,63.09,92,21.35,-1.88,-9.77,1.54,0.72,72.5,0.315,28.42,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,2026-10-27,False,False,5,LoD>60% ATR,RVOL,3,https://www.tradingview.com/chart/?symbol=NYSE:RHI&interval=D,False,False,False
IT,"Gartner, Inc.",NYSE,Internet Software/Services,185.78,183.68,189.47,188.24,172.7,160.42,159.11,175.48,187.19,185.7,189.38,183.42,4.19,4.64,8.62,1268630.8,1257535.9333333333,233625026.0,236713115.0,2.31,0.28,11731816835.671139,2.65,122,42.22,55,18.73,192,21.2,1.63,-1.95,0.01,0.69,27.4,0.199,16.34,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-11-03,False,False,6,,"near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:IT&interval=D,False,False,False
BLLN,"BillionToOne, Inc.",NASDAQ,Medical/Nursing Services,105.92,102.02,98.76,97.3,110.35,104.07,95.56,94.73,102.79,101.74,113.0,104.75,4.83,5.61,5.95,694629.1,652746.2,69138878.0,63510356.0,3.44,1.35,4998050801.322852,17.86,42,3.83,169,41.45,134,21.05,-0.72,7.25,0.73,1.39,19.7,0.189,14.75,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,False,2026-12-15,False,False,6,,"EMA, near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:BLLN&interval=D,False,False,False
PTRN,Pattern Group Inc. - Series A,NASDAQ,Advertising/Marketing Services,19.57,19.75,20.36,20.72,22.56,21.12,18.04,16.79,19.82,20.38,19.99,19.4,4.21,5.13,1.0,1763299.3,1578757.3666666667,30896282.0,32703959.0,3.96,0.0,3471700265.1281524,-6.09,204,-4.95,218,73.34,77,20.76,-2.59,-3.86,0.78,0.59,16.9,0.144,29.46,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,2026-11-11,False,False,6,,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:PTRN&interval=D,False,False,False
VSAT,"ViaSat, Inc.",NASDAQ,Telecommunications Equipment,76.38,73.65,72.14,75.12,74.9,72.78,65.5,59.02,73.14,73.49,77.43,72.5,5.05,5.56,4.25,1830170.9,1699235.0,129787569.0,127651064.0,2.7,2.29,10521788559.433853,-0.65,154,14.62,134,46.88,123,20.28,0.36,5.88,0.71,1.16,91.4,0.16,20.8,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,False,2026-11-11,False,True,4,"LoD>60% ATR, large gap","near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:VSAT&interval=D,False,False,False
KEEL,Keel Infrastructure Corp.,NASDAQ,Data Processing Services,4.01,3.57,3.43,3.43,3.73,4.35,3.67,3.41,3.56,3.53,4.09,3.64,6.04,8.18,0.33,36066049.1,38262816.43333333,153433894.0,131369003.0,2.04,3.32,2476468384.263158,23.77,30,-36.15,393,70.64,80,19.42,0.92,17.05,1.66,1.37,112.9,0.262,23.51,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-16,False,True,4,"LoD>60% ATR, large gap","EMA, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:KEEL&interval=D,False,False,False
AFRM,"Affirm Holdings, Inc.",NASDAQ,Finance/Rental/Leasing,71.21,71.06,73.34,74.16,74.94,72.85,65.54,66.69,71.65,72.76,71.31,69.61,4.69,5.04,3.59,4013623.2,4899325.333333333,348880957.0,363353564.0,0.97,0.55,24027766937.91391,-2.92,172,-0.97,194,61.69,93,19.27,-0.99,-2.91,0.42,0.47,44.5,0.167,13.19,False,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,2026-11-11,False,False,6,,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:AFRM&interval=D,False,False,False
NBIS,Nebius Group N.V.,NASDAQ,Packaged Software,223.54,223.37,217.4,222.21,211.96,215.88,183.37,160.71,218.81,218.97,224.65,210.3,5.96,7.73,17.28,16752614.2,20421347.0,4564987908.0,4537922816.0,1.35,-0.04,60770519645.51923,-3.78,181,-25.04,335,85.55,66,18.91,0.71,2.83,0.27,0.83,76.6,0.206,28.03,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,False,2026-10-22,False,False,5,LoD>60% ATR,"near21, RVOL",7,https://www.tradingview.com/chart/?symbol=NASDAQ:NBIS&interval=D,False,False,False
ARXS,"Arxis, Inc.",NASDAQ,Aerospace & Defense,52.02,51.37,52.04,53.77,50.79,45.4,,,51.16,51.82,52.92,49.2,4.29,4.85,2.52,1034920.7,684624.0333333333,35614142.0,36811550.0,4.39,-0.14,22411586467.42334,-9.18,241,28.73,85,36.89,143,18.81,0.5,-0.04,0.08,1.48,111.6,0.113,12.77,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,False,2026-12-02,False,False,4,"LoD>60% ATR, below 200-MA","near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NASDAQ:ARXS&interval=D,False,False,False
CLF,Cleveland-Cliffs Inc.,NYSE,Steel,12.5,12.16,11.92,11.94,11.47,11.45,10.78,11.43,12.17,12.0,12.82,12.36,4.07,4.74,0.59,11750330.3,13727285.566666666,171591070.0,163835153.0,1.86,-0.47,7131750616.183387,3.73,108,-1.65,196,54.32,110,18.8,1.9,4.83,0.88,0.79,24.5,0.142,11.02,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,False,2026-10-26,False,False,6,,"EMA, near21, RVOL",8,https://www.tradingview.com/chart/?symbol=NYSE:CLF&interval=D,False,False,False
AUR,"Aurora Innovation, Inc.",NASDAQ,Packaged Software,6.31,6.42,6.12,6.32,6.31,6.5,5.84,5.46,6.34,6.3,6.53,6.29,4.75,5.3,0.33,29731207.5,30238031.366666667,190801978.0,191038843.0,1.45,0.23,12646161559.457628,1.94,132,2.1,176,51.68,115,18.57,-0.01,3.1,0.04,0.72,6.0,0.228,16.42,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,2026-11-04,False,False,6,,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:AUR&interval=D,False,False,False
NWL,Newell Brands Inc.,NASDAQ,Industrial Machinery,5.48,5.84,5.93,5.97,5.75,5.11,4.76,4.59,5.76,5.85,5.59,5.45,5.22,5.24,0.29,6699176.5,6767747.9,37087258.0,40437294.0,1.46,-1.78,2333932022.4670234,-8.36,229,9.16,149,54.8,108,18.53,-0.88,-7.67,1.2,0.49,10.5,0.144,24.61,False,False,False,True,False,True,True,True,False,True,False,True,False,False,True,False,2026-10-23,False,False,5,thin RVOL,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:NWL&interval=D,False,False,False
CLSK,"CleanSpark, Inc.",NASDAQ,Data Processing Services,14.47,13.24,12.62,12.4,12.98,14.06,12.75,12.59,13.19,12.9,14.49,13.39,5.94,6.96,1.01,17964284.8,18878679.5,273174492.0,234133383.0,1.7,3.15,3716143219.1370792,23.31,31,-16.45,278,47.8,120,18.22,1.65,14.63,1.74,1.09,107.2,0.265,10.14,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-12-16,False,True,4,"LoD>60% ATR, large gap","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:CLSK&interval=D,False,False,False
DUOL,"Duolingo, Inc.",NASDAQ,Packaged Software,141.9,147.12,148.23,144.75,139.13,127.42,118.62,129.92,147.27,146.17,146.63,141.85,4.87,5.26,7.46,1188269.7,1202324.8,170609889.0,174042126.0,1.16,-0.41,6638935446.987084,-4.75,189,14.71,133,44.57,129,18.18,0.38,-4.27,0.56,0.64,0.7,0.153,20.87,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-11,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NASDAQ:DUOL&interval=D,False,False,False
W,Wayfair Inc.,NYSE,Specialty Stores,102.46,101.22,100.94,101.78,97.68,86.39,83.11,88.0,101.65,100.89,103.73,100.34,4.21,4.65,4.77,2450136.0,2368334.3333333335,242659536.0,241060121.0,1.21,0.88,14033757643.611708,-1.48,164,20.75,105,34.59,147,17.95,1.05,1.5,0.34,0.71,44.5,0.13,17.68,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,2026-10-29,False,False,6,,"EMA, near21, RVOL",9,https://www.tradingview.com/chart/?symbol=NYSE:W&interval=D,False,False,False
ERO,Ero Copper Corp.,NYSE,Other Metals/Minerals,34.17,34.75,36.29,35.84,32.11,29.93,29.5,29.47,34.38,34.72,34.22,33.17,4.72,5.7,1.95,1304437.7,1641166.8666666667,56078672.0,58814497.0,0.71,1.44,3564021021.110801,-0.7,156,12.14,140,42.2,133,17.88,1.12,-5.83,0.28,0.54,51.3,0.278,19.95,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-10,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NYSE:ERO&interval=D,False,False,False
SEZL,Sezzle Inc.,NASDAQ,Packaged Software,116.55,118.09,119.75,120.65,139.86,132.8,111.74,100.99,118.01,121.77,117.16,112.57,4.23,5.73,6.67,374527.29999999993,652814.0666666667,76085479.0,78758971.0,1.33,0.27,3924823003.197294,-0.52,152,-23.87,330,76.22,73,17.27,-2.91,-2.67,0.75,0.69,59.6,0.108,33.34,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,2026-11-05,False,False,5,thin RVOL,"near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SEZL&interval=D,False,False,False
BHVN,Biohaven Ltd.,NYSE,Pharmaceuticals: Major,13.62,13.54,14.42,14.39,14.4,13.05,12.06,11.88,13.55,13.99,14.37,13.46,7.52,8.38,1.14,3846034.4,3315519.9,45157381.0,47700385.0,1.88,1.3,2057216300.0734339,-2.3,169,-0.51,190,53.03,112,16.74,-0.65,-5.54,0.32,0.8,14.0,0.388,18.63,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-17,False,False,6,,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:BHVN&interval=D,False,False,False
VSXY,Victorias Secret & Co.,NYSE,Apparel/Footwear Retail,77.93,75.53,80.58,84.02,84.78,75.0,67.3,64.58,76.89,79.66,78.33,76.34,4.66,5.25,4.09,2275843.6,1950034.5666666667,151966194.0,163851004.0,1.69,-0.83,6216011757.695792,-8.67,235,-3.36,208,61.61,94,16.53,-1.54,-3.28,0.41,0.49,38.8,0.303,25.91,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,2026-12-02,False,False,6,,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:VSXY&interval=D,False,False,False
OMDA,"Omada Health, Inc.",NASDAQ,Internet Software/Services,20.43,20.78,22.23,22.84,22.33,20.06,17.74,17.08,20.78,21.6,20.74,19.64,5.49,5.53,1.13,1785120.4,1516281.9,30977639.0,34632889.0,5.33,-0.15,1250657206.7564297,-15.26,336,18.09,115,46.66,124,16.5,-1.54,-8.1,0.97,0.97,69.9,0.306,25.71,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,2026-11-05,False,False,5,LoD>60% ATR,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:OMDA&interval=D,False,False,False
WAY,Waystar Holding Corp.,NASDAQ,Packaged Software,25.66,25.0,25.2,25.01,24.02,22.09,22.93,24.78,25.48,25.09,26.95,25.65,4.05,4.48,1.15,2380860.2,2414760.6,61962757.0,60393968.0,1.26,1.66,4920264713.509619,4.61,102,41.14,59,3.26,254,16.34,1.52,1.83,0.51,1.13,0.9,0.166,12.11,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,2026-11-11,False,False,5,thin RVOL,"EMA, near21, RVOL",8,https://www.tradingview.com/chart/?symbol=NASDAQ:WAY&interval=D,False,False,False
SITM,SiTime Corporation,NASDAQ,Semiconductors,614.27,590.94,585.77,617.5,597.65,645.19,563.5,514.05,588.12,593.64,619.99,601.21,5.26,6.81,41.81,513381.9,421342.0,258817750.0,260180721.0,2.46,3.0,18471734152.256413,-10.2,255,-13.18,259,72.33,79,16.32,0.41,4.87,0.51,0.45,31.2,0.167,21.35,False,True,False,True,False,True,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,True,5,large gap,"near21, ADR, RVOL",7,https://www.tradingview.com/chart/?symbol=NASDAQ:SITM&interval=D,False,False,False
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,78.09,81.41,77.98,75.21,68.77,65.69,66.79,68.79,79.18,77.24,79.1,77.33,4.91,4.12,3.22,802023.5,762693.9,59558767.0,57363861.0,0.86,-0.46,3426823073.7695813,8.46,71,23.21,98,16.99,201,16.22,3.29,0.14,0.27,0.55,23.6,0.28,20.14,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-10,False,False,5,thin RVOL,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:TARS&interval=D,False,False,False
CCC,CCC Intelligent Solutions Holdings Inc.,NASDAQ,Packaged Software,6.55,6.8,7.09,7.08,6.69,5.76,5.73,6.18,6.75,6.87,6.62,6.43,4.77,4.89,0.32,14835824.2,10813261.266666668,70826861.0,76561494.0,1.95,0.0,3857915162.931818,-8.39,231,49.54,49,7.2,240,16.12,-0.42,-7.66,0.95,0.58,37.4,0.215,20.83,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,2026-10-29,False,False,6,,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:CCC&interval=D,False,False,False
SNAP,Snap Inc.,NYSE,Packaged Software,5.53,5.6,5.55,5.46,5.18,5.29,5.2,5.74,5.61,5.52,5.65,5.51,4.84,5.15,0.28,33709552.5,36035132.96666667,199274285.0,196847920.0,0.83,-0.18,9352323855.532743,8.01,75,17.41,120,21.54,187,15.65,1.31,-0.4,0.03,0.49,7.0,0.132,10.15,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,2026-10-15,False,False,4,"thin RVOL, below 200-MA","near21, ADR",6,https://www.tradingview.com/chart/?symbol=NYSE:SNAP&interval=D,False,False,False
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,20.11,20.86,20.75,19.91,18.55,18.28,18.62,19.27,20.63,20.34,20.74,19.62,6.73,6.77,1.36,3349844.7,3048282.533333333,61300962.0,60676064.0,2.1,-0.19,2124159415.5916784,7.31,81,17.95,116,20.56,189,15.27,1.24,-3.07,0.16,0.82,36.0,0.252,12.83,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-04,False,False,6,,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:SRPT&interval=D,False,False,False
MDB,"MongoDB, Inc.",NASDAQ,Packaged Software,383.56,373.25,395.58,409.03,377.84,351.25,325.27,344.39,383.08,388.74,397.39,381.48,4.7,5.54,21.25,1664894.7,1837577.7333333334,704821315.0,751628095.0,0.71,0.77,30898192006.12719,-12.29,286,14.98,129,42.94,131,15.21,0.27,-3.04,0.24,0.75,9.8,0.301,18.33,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-12-07,False,False,6,,near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:MDB&interval=D,False,False,False
IOT,Samsara Inc.,NYSE,Packaged Software,39.55,40.06,39.92,39.88,38.58,35.33,33.59,33.8,40.07,39.75,40.44,38.97,5.73,5.78,2.29,9487873.7,6904575.166666667,273075948.0,275356759.0,0.73,1.05,23160686204.80125,-0.48,151,26.8,91,19.09,191,15.14,0.44,-0.92,0.09,0.64,25.4,0.138,16.35,False,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,2026-11-26,False,False,6,,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NYSE:IOT&interval=D,False,False,False
BSP,Bending Spoons S.p.A.,NASDAQ,Packaged Software,38.08,39.11,40.63,41.66,38.89,,,,39.36,39.95,39.04,37.5,6.25,7.54,2.87,2003408.5,1958840.4333333333,74592644.0,81607251.0,1.34,0.78,24189151329.245136,-2.11,167,22.84,99,22.84,180,14.52,-0.28,-6.28,0.62,0.54,20.2,0.196,4.58,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,2026-12-02,False,False,5,below 200-MA,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:BSP&interval=D,False,False,False
COIN,"Coinbase Global, Inc.",NASDAQ,Investment Banks/Brokers,194.25,178.21,180.95,171.69,166.66,171.25,176.05,189.22,179.07,176.25,196.21,177.67,5.38,6.47,12.58,11048538.8,10322260.433333334,2005099089.0,1772194486.0,2.13,2.41,51250337250.0,31.69,19,15.8,123,-4.07,276,14.47,2.56,7.35,1.58,1.47,131.8,0.176,11.61,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-10-29,False,True,4,"LoD>60% ATR, large gap","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:COIN&interval=D,True,False,False
ACHC,"Acadia Healthcare Company, Inc.",NASDAQ,Medical/Nursing Services,28.33,28.14,28.45,28.94,30.21,28.14,26.64,23.5,28.27,28.57,29.27,27.75,4.38,5.0,1.42,1333928.3,1484860.5333333334,42066099.0,42964934.0,2.27,-0.03,2637530688.7285666,2.02,131,18.63,112,22.22,182,14.29,-1.25,-0.44,0.17,1.07,41.0,0.118,23.71,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,2026-11-04,False,False,6,,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:ACHC&interval=D,False,False,False
EAT,"Brinker International, Inc.",NYSE,Restaurants,196.71,211.97,224.76,227.83,216.3,183.41,171.07,166.89,210.68,217.51,200.99,192.5,4.63,4.95,9.74,1943251.9,1306658.0,257032695.0,297691537.0,7.15,0.33,8215595180.580276,-16.78,357,22.17,100,36.02,145,13.81,-1.83,-12.48,1.93,0.87,43.2,0.28,29.41,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,2026-11-04,False,False,6,,RVOL,4,https://www.tradingview.com/chart/?symbol=NYSE:EAT&interval=D,False,False,False
INFQ,"Infleqtion, Inc.",NYSE,Computer Processing Hardware,13.23,13.1,13.19,12.93,11.76,12.76,12.51,13.26,13.11,12.93,14.09,12.66,5.84,7.09,0.94,8938098.9,9283560.433333334,122821505.0,120055004.0,2.01,1.08,2981473571.0454545,3.52,109,-2.65,202,39.26,138,13.38,1.76,0.31,0.33,1.52,60.2,0.156,11.34,False,True,True,False,True,True,False,False,False,True,True,False,True,True,True,False,2026-12-02,False,False,4,"LoD>60% ATR, below 200-MA","EMA, near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:INFQ&interval=D,False,False,False
SG,"Sweetgreen, Inc.",NYSE,Restaurants,7.22,6.91,6.87,6.55,6.55,7.38,6.84,6.83,6.91,6.8,7.26,6.92,5.85,6.09,0.44,5128959.6,5539013.733333333,39991679.0,36295311.0,1.22,1.61,859478324.2777778,21.34,38,-15.85,271,34.45,148,13.31,1.68,5.03,1.03,0.77,68.2,0.109,11.42,False,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,2026-11-05,False,False,4,"LoD>60% ATR, thin RVOL","EMA, near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:SG&interval=D,False,False,False
BETA,"Beta Technologies, Inc.",NYSE,Aerospace & Defense,20.9,20.87,21.21,22.51,21.05,18.94,18.33,20.33,20.95,21.25,22.35,20.42,6.75,7.53,1.57,5278554.3,3240465.2666666666,67725724.0,72936392.0,8.74,1.38,4889368309.064516,-22.01,410,31.12,78,30.38,158,13.16,-0.1,-1.48,0.22,1.23,30.5,0.24,13.78,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,2026-12-03,False,False,6,,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:BETA&interval=D,False,False,False
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Restaurants,45.06,48.52,52.34,54.01,54.13,46.32,40.73,37.91,47.89,50.79,45.15,43.7,4.94,5.18,2.34,967294.6,815304.8666666667,36737637.0,44030675.0,1.3,-0.14,1007156812.7248632,-22.18,411,0.56,188,60.36,101,12.91,-3.23,-13.9,2.18,0.62,58.2,0.367,36.02,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,2026-09-23,False,False,5,thin RVOL,"ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:CBRL&interval=D,False,False,False
FIGR,"Figure Technology Solutions, Inc.",NASDAQ,Finance/Rental/Leasing,35.49,35.52,36.25,34.95,32.47,32.76,32.96,36.87,35.02,34.94,36.55,34.3,7.33,7.29,2.59,5071645.2,4904556.566666666,174062713.0,171410982.0,3.27,2.15,7963170342.362207,1.17,138,29.45,83,7.77,237,12.8,1.28,-2.1,0.22,0.87,46.0,0.237,12.4,False,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,2026-11-12,False,True,4,"below 200-MA, large gap","EMA, near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:FIGR&interval=D,False,False,False
