name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
QRVO,"Qorvo, Inc.",NASDAQ,Semiconductors,119.51,110.11,103.09,101.11,95.87,95.66,90.6,89.01,110.93,105.46,119.74,113.63,4.3,3.92,4.68,1608878.8,1170482.3,139884340.0,118344344.0,0.99,0.82,10543367582.124683,25.8,22,23.97,95,52.61,109,34.13,6.29,15.93,3.4,1.3,125.5,0.329,17.65,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2026-11-04,False,False,4,"LoD>60% ATR, >4x 50-MA",EMA,5,https://www.tradingview.com/chart/?symbol=NASDAQ:QRVO&interval=D,True,False,False
CNH,CNH Industrial N.V.,NYSE,Trucks/Construction/Farm Machinery,13.55,13.76,12.82,12.05,11.49,11.02,11.11,10.91,13.47,12.86,13.87,13.44,4.78,4.26,0.58,20401729.400000002,21825085.266666666,295729905.0,263014103.0,0.62,2.0,16771187219.822485,31.81,16,29.54,81,34.16,146,31.84,4.2,5.66,1.27,0.74,18.9,0.336,21.05,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,2026-11-10,False,False,5,>4x 50-MA,"EMA, near21, ADR",7,https://www.tradingview.com/chart/?symbol=NYSE:CNH&interval=D,True,False,False
BMNR,"BitMine Immersion Technologies, Inc.",NYSE,Financial Conglomerates,23.89,24.57,24.26,22.33,20.06,19.09,19.66,22.1,24.08,23.34,24.58,23.22,6.63,7.09,1.69,44284556.0,41694711.9,996086667.0,931126306.0,0.98,2.87,14411077866.500658,30.26,18,49.69,45,12.96,216,30.97,2.7,-1.51,0.33,0.8,39.3,0.19,22.94,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,2026-11-20,False,True,5,large gap,near21,6,https://www.tradingview.com/chart/?symbol=NYSE:BMNR&interval=D,True,False,False
SBET,"Sharplink, Inc.",NASDAQ,Advertising/Marketing Services,8.26,8.6,8.42,7.74,7.06,6.57,6.75,7.45,8.42,8.14,8.59,8.1,6.58,6.98,0.58,8629743.8,8688713.16666669,71768771.0,67256432.0,0.98,2.38,1794266958.7719295,30.7,17,53.25,39,7.55,232,30.5,2.44,-1.93,0.2,0.84,27.7,0.184,24.63,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,2026-11-12,False,True,4,"thin RVOL, large gap",near21,6,https://www.tradingview.com/chart/?symbol=NASDAQ:SBET&interval=D,True,False,False
BE,Bloom Energy Corporation,NYSE,Electronic Production Equipment,280.76,263.63,237.29,232.23,225.26,253.49,223.61,198.01,260.11,246.26,288.0,275.53,5.25,6.72,18.87,15020095.9,12829525.833333334,3602017673.0,2979452102.0,0.98,4.86,82691493667.18852,27.18,19,-5.66,223,67.77,80,29.76,3.67,18.32,2.08,0.66,27.7,0.477,23.38,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,2026-10-29,False,True,5,large gap,EMA,7,https://www.tradingview.com/chart/?symbol=NYSE:BE&interval=D,True,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,79.9,78.27,81.83,77.95,68.6,62.52,67.92,74.35,79.95,78.47,81.99,78.61,6.08,6.0,4.8,1224022.6,1513093.3666666667,120896160.0,117946384.0,0.68,0.0,3343775927.5087066,5.86,102,92.81,11,-10.25,319,29.47,2.74,-2.36,0.3,0.7,26.9,0.227,24.17,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:WIX&interval=D,False,True,False
BLSH,Bullish,NYSE,Packaged Software,34.91,35.12,33.6,30.69,27.8,30.0,32.2,33.85,34.41,32.82,35.81,32.7,6.33,6.97,2.43,1626246.9,1657962.2666666666,57879463.0,50880099.0,1.02,3.68,5247050112.141832,42.55,9,45.16,51,-11.73,326,25.32,3.67,3.91,0.91,1.28,90.8,0.257,20.96,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,2026-11-25,False,True,3,"LoD>60% ATR, thin RVOL, large gap","EMA, near21",4,https://www.tradingview.com/chart/?symbol=NYSE:BLSH&interval=D,True,False,False
MSTR,Strategy Inc,NASDAQ,Internet Software/Services,132.25,134.13,129.57,118.7,109.61,125.01,129.33,137.13,130.79,126.03,133.42,127.79,5.75,6.35,8.4,22630883.8,24959423.933333334,3300883815.0,2962725220.0,0.83,2.95,50813823853.87739,38.0,11,12.42,138,-5.18,296,15.08,3.25,2.07,0.78,0.67,53.1,0.237,20.81,False,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,2026-11-04,False,True,4,"below 200-MA, large gap","EMA, near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:MSTR&interval=D,True,False,False
RBLX,Roblox Corporation,NYSE,Packaged Software,47.5,46.1,42.66,40.88,44.06,45.8,50.57,58.04,46.19,44.12,48.79,46.85,4.59,4.94,2.34,9558011.8,10982352.966666667,521661766.0,448958589.0,0.68,1.52,33932857081.699352,25.5,24,-3.0,213,-16.79,353,1.9,1.58,11.33,1.55,0.83,27.7,0.384,32.38,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,2026-11-11,False,False,5,below 200-MA,EMA,5,https://www.tradingview.com/chart/?symbol=NYSE:RBLX&interval=D,True,False,False
FTFT,Future FinTech Group Inc.,NASDAQ,Finance/Rental/Leasing,6.26,3.86,3.1,3.17,3.99,10.48,14.43,23.4,4.64,3.88,7.26,6.13,21.18,22.26,1.39,30337363.3,10740197.108333332,67179933.0,34010553.0,0.05,-7.86,50524710.67285715,84.4,4,-47.28,446,-67.42,465,-10.1,2.55,101.65,2.75,0.81,9.0,2.469,324.55,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,,False,True,3,"thin RVOL, below 200-MA, large gap",EMA,5,https://www.tradingview.com/chart/?symbol=NASDAQ:FTFT&interval=D,True,False,False
CAPR,"Capricor Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,9.42,8.84,8.77,7.63,10.54,19.66,23.11,23.5,8.84,8.86,9.79,8.82,7.91,11.0,1.04,2849647.5,8779970.666666666,82707324.0,67033613.0,1.32,4.32,547669298.5654205,25.6,23,-66.69,465,-69.83,467,-36.97,-0.97,7.39,0.58,0.94,57.9,0.483,156.35,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,2026-11-17,False,True,3,"thin RVOL, below 200-MA, large gap","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:CAPR&interval=D,True,False,False
